person_id,team_id,day,week,hours,sleep,mood,stress,mgr_support,peer_support,deadline_pressure,on_call_load,events,burnout,_reservoir,_p,hours_ma7,hours_ma28,sleep_ma7,sleep_ma28,mood_ma7,mood_ma28,stress_ma7,stress_ma28,mgr_support_ma7,mgr_support_ma28,peer_support_ma7,peer_support_ma28,deadline_pressure_ma7,deadline_pressure_ma28,on_call_load_ma7,on_call_load_ma28,hours_delta7,stress_delta7,sleep_delta7,mood_delta7,deadline_pressure_delta7,hours_std7,stress_std7,sleep_std7,mood_std7,hours_slope7,stress_slope7,had_layoff_14d,had_reorg_14d,had_deadline_14d,days_since_pto,hours_x_stress,low_sleep_high_hours
0,0,10,1,8.487951516976336,5.763775020395452,6.704420317517121,6.2430085324517215,6.105901190603196,5.998714738555077,3.948997394079433,0.2414479553777519,,0,-0.07324993329250995,0.25478552817837574,8.184342426710504,8.17191008798648,6.2216739715041385,6.329903309997534,7.448762073203517,7.496179575477931,5.6140595443275085,5.386607759794785,5.53246138231914,5.308105785698013,6.145287834700423,5.985367434228945,4.0715311886482235,4.158897150763928,0.17424887800565456,0.18223179053855718,0.30360909026583194,0.628948988124213,-0.45789895110868617,-0.7443417556863965,-0.12253379456879054,1.2552219008827832,0.7102025995668633,0.2899188045743249,0.5181148431243352,-0.06497218697983756,0.15988337396726646,0.0,0.0,0.0,60.0,2.64951768717599,0.0
0,0,11,1,8.948655873031289,5.350923485740191,7.496084795906449,4.746513610937249,4.6346617999997335,5.649398161732003,3.9686229462535034,0.21417086788344245,,1,-0.1406896201969502,0.24219376839873735,8.44716791797706,8.236638903406881,6.040449358517238,6.248321657976089,7.484820696484027,7.496171677180307,5.540711739554318,5.333266580723324,5.411064259509888,5.25198545355649,6.050667581631944,5.957369994854201,4.014416414381161,4.143040967054726,0.18149450676897907,0.18489338031729763,0.5014879550542286,-0.7941981286170687,-0.6895258727770468,0.011264099422422014,-0.04579346812765772,1.18303997852671,0.7763062352259127,0.38174275300235616,0.5101854031788625,-0.1367193166661979,0.016344695392892405,0.0,0.0,0.0,60.0,2.123745845046828,0.0
0,0,12,1,8.15021140050453,6.028038230420352,7.39100054693622,5.397949847875704,5.332355009438403,5.546280309079695,4.138468235184978,0.17978715727258704,,0,0.08291056783293754,0.2855513135558675,8.23949163554335,8.229990633952854,6.016186598473718,6.23137677893334,7.402417177739949,7.488081590238455,5.641521551378412,5.338242216658122,5.43835075353284,5.258167727085867,6.041070008966031,5.925747711333084,4.0389605776685,4.142689218449361,0.1771225081452756,0.18450059392924298,-0.08928023503882088,-0.24357170350270785,0.011851631946633745,-0.0114166308037289,0.09950765751647772,1.068148285513443,0.6886358999309725,0.37541417273531325,0.4636290517118973,-0.0032821636006210597,-0.12015558935085517,0.0,0.0,0.0,60.0,2.1997216194754126,0.0
0,0,13,1,7.650570639686634,5.302365021386375,7.427716284737575,4.615003125997234,4.979348616528511,5.650043956112584,4.064567300832805,0.08048932119781023,,1,-0.02751265622659918,0.26356661172754914,7.917216588202107,8.188603491505267,5.879905641169031,6.165018796251414,7.47620274106083,7.4837697827026775,5.5350909759370515,5.286582281610916,5.384819602722994,5.23825207633177,5.881352269436888,5.906054585960192,3.9858535033732347,4.1371090814767495,0.162018226355946,0.1770712173055692,-0.26664594851547285,-0.9200878499398177,-0.5775406197826554,-0.04848645632325521,0.07871379745957041,0.7838516654719219,0.7895694497924706,0.44111201800840966,0.4104802036943756,0.17176263477644452,-0.27035462025478824,0.0,0.0,0.0,60.0,1.7653703708908235,0.0
0,0,14,2,10.033414724160023,5.882580997041584,7.3781491294992545,5.718854318750018,5.461451367444857,5.900396309581328,4.048743136727412,0.0996309503471427,,1,0.012968353426807688,0.2714987815674806,8.309256120432554,8.311590907015583,5.787022003606286,6.1461896096374256,7.383339505589132,7.476728405822448,5.430571548883047,5.315400417420189,5.207741289041516,5.253132029072644,5.824883304829308,5.905677367534935,4.034751512259854,4.13121801849346,0.16742644401566978,0.1719085328416741,1.724158603727469,0.28828276986697077,0.09555899343529806,-0.005190376089877269,0.013991624467557529,1.0562896913889066,0.6903938912724281,0.3368647583452365,0.33053530731545033,0.3087726365354753,-0.11989435749754318,0.0,0.0,0.0,60.0,2.8689818563536287,0.03733824775502351
0,0,15,2,8.304801472845845,6.0152305194842794,7.715212394068505,5.194079814064878,6.290652484676845,6.875151796433999,4.256610943556429,0.13022288028090342,,0,-0.07164883115951343,0.2550896485574833,8.548508597260522,8.311166567379976,5.770218423287035,6.138004666502853,7.415077518088412,7.491633655087828,5.270695847855045,5.307817879710482,5.347947988145639,5.317977057547906,5.867070118504464,5.966269519341126,4.085331063751034,4.139055076309896,0.17043991942082878,0.16930317955662594,-0.24370712441467646,-0.07661603379016668,0.24501209619724484,0.3001348759800928,0.17127987980539494,0.7609236281018235,0.571229502838998,0.31920968377074554,0.35274505858960326,0.06840649781083077,-0.01914159017408218,0.0,0.0,0.0,60.0,2.1567900844962438,0.0
0,0,16,2,8.56843428411095,6.402242935433825,7.350013125582387,5.190358812273395,5.118079641108105,6.164755601247612,4.690869111731091,0.04004281871907692,,0,-0.06476431900529285,0.25640004038072517,8.592005701616515,8.326299962481798,5.82073660141458,6.153548094087029,7.351799513463931,7.483303035705155,5.300824008907171,5.300908522802419,5.417492872828521,5.306218385992623,5.9692486961060425,5.977945171217978,4.159554152623664,4.171514725452319,0.14082742158267353,0.16169962891912304,-0.023571417505564796,-0.11046519663377641,0.5815063340192452,-0.0017863878815438383,0.5313149591074273,0.7505787377588575,0.5587339301913341,0.39060941183453507,0.31090849631800893,0.02989081516744461,-0.06935401012162173,0.0,0.0,0.0,60.0,2.2236624196960375,0.0
0,0,17,2,7.976191856631537,6.345347363341279,6.893576730642151,5.051778069699446,5.8940906275610265,6.379801966190231,4.795196964697806,0.22724633521452647,,0,-0.016526535852468438,0.2657045412227167,8.518897178710116,8.306849512156782,5.903818364692555,6.164203609045598,7.378821858196077,7.450540463201654,5.13064822851399,5.287067942074476,5.387234220965354,5.338877954968646,6.02368972862535,6.000270548716436,4.280439805569147,4.206163738743735,0.13879861870221274,0.16534111260220102,-0.5427053220785787,-0.07887015881454396,0.4415289986487245,-0.48524512755392646,0.514757159128659,0.7864684857997847,0.3752099985972999,0.43571933813977826,0.24689451325238396,-0.05095412317240046,0.038560285469629196,0.0,0.0,0.0,60.0,2.0146975550523254,0.0
0,0,18,2,9.087067422172092,6.280684007503123,8.228064093144912,5.702973166351727,6.1543914090349485,6.4538616907657005,3.473456220272532,0.16502808212073175,,0,-0.09957404454076517,0.24981971413552098,8.5386702571588,8.347913612683904,6.0366412963729745,6.170334156332836,7.4833903292301445,7.491462759514458,5.267285307858915,5.308957690720647,5.604338450827528,5.381799715708977,6.138613089915879,6.024143766719029,4.209701701857579,4.167600185139987,0.1317782207361112,0.16532463731370264,0.5483971650132915,0.43568785849281255,0.24404271113014886,0.7446737639147676,-0.7362454815850472,0.8006855544603506,0.3860060120799238,0.3768177050581626,0.40756619608852035,0.07131535924440728,0.045004440584138446,0.0,0.0,0.0,60.0,2.59116508347382,0.0
0,0,19,2,8.616726551305675,6.953665554309051,7.890572720399184,3.8776780679541116,5.396251694726677,6.1244911318126665,4.267828436682906,0.24918622484820216,,0,-0.2758440446016454,0.21825848950880333,8.605315278701822,8.361354259614993,6.1688737712142165,6.2095007262316475,7.554757782581996,7.511418257558693,5.050103625012973,5.23739370958232,5.613466548725853,5.382522314659862,6.22121463602059,6.029161134973711,4.228181730642997,4.172611597717133,0.14169237324691336,0.16951771669042762,0.011411272603853106,-1.1724255570588613,0.7847917830948345,0.3358149378171875,0.03964670603990861,0.7821642764573595,0.6426201215599768,0.5116005900036912,0.4317155041584511,0.02418441123810514,-0.0852156865461206,0.0,0.0,0.0,60.0,1.6706445782777941,0.0
0,0,20,2,9.37318863574347,6.492448546324287,7.665956372683738,5.414657716682007,4.812395697841857,6.014710005076202,4.0412633095528845,0.18754543398331655,,0,-0.1555237864588807,0.23948158768422823,8.851403563852799,8.409536848954444,6.338885703348204,6.222974431950344,7.588792080860019,7.518777215421791,5.164339995110798,5.245834852777543,5.589616131770617,5.35537342814472,6.2733097858725335,6.028472985930973,4.22485258903158,4.166356917328359,0.15698610364484283,0.1703761794186604,0.5217850718906707,0.2503177215712089,0.1535628429760827,0.07716429182371876,-0.18358927947869574,0.6981955063235898,0.6231641473880907,0.34687793343781875,0.42941567065719916,-0.029935534652459638,-0.108313533726687,0.0,0.0,0.0,60.0,2.5376304088222232,0.0
0,0,21,3,9.63367767019142,6.8044065275389665,8.030407877198558,5.584921673907427,6.40789488038459,5.985893500763356,3.3008634057072226,0.24858845884149885,,1,-0.17587758084155067,0.23579422758683985,8.794298270428714,8.465179613556124,6.4705750648478295,6.249403163568008,7.681971901959919,7.5420331545934625,5.145206760133285,5.261247890101629,5.724822347904864,5.403215312337441,6.28552367032711,6.02653755478699,4.118012627457267,4.127016303163763,0.17826574771546516,0.17393128302878944,0.8393793997627057,0.43971491377414207,0.33383146269113695,0.34843597523863856,-0.8171492217500442,0.593974898866445,0.6050952509306492,0.318602898466877,0.44651681835292506,0.22273828535628198,0.01596512094998374,0.0,0.0,0.0,60.0,2.690166760984503,0.0
0,0,22,3,8.580991259082985,5.66962659430952,6.139253775084933,5.285063924347201,5.00818031339238,6.318167231054684,4.383053773022336,0.17528781236857588,,0,-0.06494539328886738,0.25636551845093375,8.833753954176876,8.470214902492076,6.42120307553715,6.224195486643727,7.456834956390837,7.481042746788744,5.158204490173617,5.262283369851437,5.54161203772137,5.386039877600699,6.205954446701492,6.039217105929064,4.13607588880954,4.138148367070657,0.18470359515656123,0.1739902625653019,-0.2527626950938906,0.1268594341735838,-0.7515764812276302,-1.3175811813059042,0.24697788421279654,0.5644809699014869,0.6072932350837471,0.41355440706853286,0.7326130621826609,0.12995584877168778,0.037931681963130605,0.0,0.0,0.0,60.0,2.2675543669259075,0.0
0,0,23,3,8.038878287839053,6.317238452591638,8.023027262278964,4.056615550480478,4.595832166174167,5.347381646474967,3.168825874594506,0.13446251875788295,,0,-0.023674047518581973,0.2643123587157985,8.758103097566606,8.4522425435482,6.409059577988266,6.228072276891556,7.552979833061777,7.503625434934169,4.996241167060343,5.21204721071098,5.467005255587949,5.35311455629126,6.089186738876831,6.01039062845181,3.9186411406471704,4.097759929884151,0.19819212373353354,0.17234327323999277,-0.7192248097275531,-0.9396256165798649,-0.09182112539662857,0.47004742921718723,-0.7498152660526642,0.6368155181783515,0.7350362695879019,0.41544762803055,0.7599108890546623,0.0068877887975032845,-0.07550222984688049,0.0,0.0,0.0,60.0,1.630531933543389,0.0
0,0,24,3,9.658302969323827,6.4220728654727575,7.022876902768043,4.895811561793731,4.503800073929039,5.644407418329552,3.9590656473040564,0.20855499173457187,,0,0.15563095831456727,0.3006154119734755,8.998404685094075,8.500484960579223,6.4200203640070495,6.235832300434804,7.571451286222619,7.484395493647525,4.973960237359527,5.199397784754289,5.268392319354809,5.319141976996772,5.984130374896732,5.995751300046919,3.7991938095909203,4.092212158580947,0.1955219318078257,0.17379174197977595,0.6598982842297527,-0.07814867556579586,0.002052501465708012,-0.548574383454576,0.15987183771313607,0.6093664298255632,0.7354359914272085,0.414497590938344,0.7425850859189297,-0.008363830790660963,-0.07832870146271662,0.0,0.0,0.0,60.0,2.364261567226116,0.0
0,0,25,3,7.770816841380876,5.841133330610858,7.132745871051987,5.509186037529922,5.149446159743345,6.2528053463376185,4.247041064105366,0.23440882354205014,,0,0.140142767724227,0.2973691747874731,8.810368887838186,8.472420802148518,6.357227410165296,6.220651570826191,7.414977254495057,7.47087050816308,4.9462763618135535,5.211312717553353,5.124828712313151,5.312615214794716,5.955408039978435,6.005637994135023,3.9097059301384682,4.098167116485732,0.2054334662965855,0.17612316819370955,-1.0395520464573096,0.5629096757163685,-0.5160940795544384,-0.2822313834430705,0.3373351339668975,0.7615306166452723,0.7064982440049732,0.46885399454190296,0.6950454258326655,-0.12722499446307342,0.08316162412585473,0.0,0.0,0.0,60.0,2.1405437821368944,0.0
0,0,26,3,10.381697608808183,6.4107001038220925,7.621430193054765,5.898195867592803,4.8212378138278735,6.255009531505506,4.0919271833522854,0.18407115133851948,,1,0.12916759684608445,0.29508112574486717,9.062507610338544,8.543134757950728,6.279660917238589,6.227690405381595,7.3765283220172835,7.476446792788699,5.234921761761939,5.23675283422148,5.0426838721847504,5.294416051795944,5.9740535256488405,6.014873977000597,3.884577179662666,4.0979360078511595,0.19613131293805935,0.17641753793981363,1.3191899984696391,0.6632741058308644,0.13103918658350366,0.24490187103748173,0.20735000368961964,0.9544747532620071,0.602200669234216,0.3924175821303156,0.671393127461609,0.013468463279068383,0.032496100622282045,0.0,0.0,0.0,60.0,3.0616642967435257,0.224934361242018
0,0,27,3,8.652425532205388,6.1724704180805405,7.354697534240463,5.3636471627622,5.553653888699244,5.9188451032543705,4.527812935627572,0.11127882945852159,,0,0.1534954573594784,0.3001666231550857,8.959541452690248,8.547037999888396,6.23394975606091,6.225718262977986,7.332062773668244,7.472098604983404,5.227634539773395,5.241284774526506,5.148577899450091,5.303674545971062,5.960358539674293,6.011444374366803,3.954084269101906,4.113288755271746,0.18523608372023154,0.17409115549405318,-0.3071159204848595,0.13601262298880545,-0.06147933798036931,0.02263476057221947,0.5737286665256658,0.9542503804558489,0.5999676888936468,0.38199782041576624,0.6592268301412636,0.013914101394076367,0.07196467286089175,0.0,0.0,0.0,60.0,2.3204278828412326,0.0
0,0,28,4,8.735018438711984,5.950240941662819,7.924666978852577,5.903623975780517,5.427334033830163,5.945349978418532,4.283858554257307,0.15294208798832115,,0,0.2555156238961292,0.3220243135253764,8.831161562478899,8.549236234705361,6.111926100935746,6.227635145328757,7.3169569310473905,7.467537210733537,5.273163440040979,5.265610765571481,5.008497778513744,5.313520863306464,5.954566607910747,6.018492245989092,4.094512147466204,4.102309101566528,0.17157231645549187,0.17381589911284318,-0.09614312376691458,0.6304605357395383,-0.1616851592729276,0.6077100478051864,0.18934640679110348,0.9077576679365066,0.6422051622283944,0.2961912009681271,0.6415315835920811,0.08616323811085824,0.1954331315950882,0.0,0.0,0.0,60.0,2.5784132141832488,0.0
0,0,29,4,5.340188241912779,6.104261782289385,8.977564844412962,5.51338233599116,4.964282187186803,6.321014449946531,3.477888981336051,0.15350957263076004,,1,0.19172533597949884,0.30825827614793366,8.368189702883155,8.472423516505584,6.174016842075727,6.206930235855398,7.722429940951394,7.495210983294818,5.305780355990116,5.277371445481164,5.002226617627234,5.318531295287054,5.954973353466726,6.0415201285818,3.9652028915110202,4.070715513840539,0.1684611393500896,0.17195772494516268,-3.0280014609703763,0.20760198000104424,-0.06975505978634189,1.2551349034615678,-0.48731391017496906,1.6107996382203893,0.6486757377353959,0.22502534392706802,0.6694714360997925,-0.3236082324349283,0.22287093963349636,0.0,0.0,0.0,60.0,1.47212497619148,0.0
0,0,30,4,7.417021424039871,7.043901704415819,7.4105094450474835,6.094744608352906,5.0228004742654555,6.8159971333317335,4.154866649256009,0.18128718193177656,,1,0.30329181874257616,0.33254247005817705,8.2793530080547,8.430394407419708,6.277825878050611,6.219510523542572,7.634927395632611,7.522335522576832,5.596941649971892,5.314303429947389,5.063222090211703,5.319028383544207,6.164775565874835,6.0789116183052645,4.1060658593198065,4.076524486240999,0.1751503769463601,0.16974930978817748,-0.8623315840148296,0.4978029583810146,0.7660758263652081,-0.2244179505851278,0.048800789936202627,1.6486906029285113,0.4068801753894735,0.4009512573901376,0.663637802901036,-0.47256360731729463,0.12895070874241862,0.0,0.0,0.0,60.0,2.2602425667102497,0.0
0,0,31,4,5.910456774853959,5.982726648703618,6.513434946324059,4.7567140932946,5.367901280766019,5.998861032471501,4.0009212949546225,0.16041649719663875,,0,0.2803818142873387,0.3274770665818038,7.74394640884472,8.361397674839854,6.215062132797876,6.190143708250404,7.562149973283472,7.490296297726421,5.577070583043445,5.323934648311116,5.1866651197598435,5.343688260599786,6.215411796466541,6.092129933672262,4.112045237555602,4.065802510340974,0.16827344915522682,0.16921071941772994,-1.8334896339907614,-0.8203564897488445,-0.23233548409425797,-1.048715026959413,-0.11112394260097957,1.7326583144479681,0.44813387026922796,0.40891580481605444,0.7625127798109053,-0.5293810664074998,-0.06123511349845724,0.0,0.0,0.0,60.0,1.4057176519378187,0.0
0,0,32,4,7.997633861419854,5.999245746077014,6.905958234717818,4.505768700552326,4.799669673596088,6.053134154370342,4.235990373932914,0.17093284369324988,,0,0.22113642628557723,0.3145648636118746,7.776348840278861,8.393138975813228,6.237649620721612,6.167991921444281,7.529751739521447,7.478235004932669,5.433725249189502,5.296999664604073,5.136697050310235,5.3192321182402,6.186887340471217,6.082894012999369,4.110466567530966,4.061072653477043,0.15920545203396963,0.16947791145891136,0.2212850211409929,-0.9279565486371757,-0.23840387464459845,-0.6237935048036292,0.12552380640194816,1.7353633091403615,0.6061061530843711,0.3886848367609814,0.7881842669644815,-0.4983616346978563,-0.18571525026729502,0.0,0.0,0.0,60.0,1.8017744165631508,0.0
0,0,33,4,8.566752891828811,5.926162143011826,7.639221872766986,4.379558281958298,5.912161380217633,6.712449337726094,4.001265388812643,0.18654845765759545,,0,0.02268441156162518,0.27342475419521367,7.51707102356752,8.35609638703781,6.168429912034432,6.158287799740238,7.532293408051764,7.466499172597748,5.216777022670287,5.285830990205902,5.292543274080201,5.3467611121309115,6.252235884217015,6.122143513713119,4.097514882596731,4.062308592642724,0.15955935293669476,0.16862638681673578,1.049681868261291,-0.8372187407119895,-0.2422677690226056,0.10692846471522177,-0.09624949378408854,1.3805334925082793,0.6794921291367877,0.39581010104615305,0.7885577745500676,-0.0414828050990298,-0.2323087655558803,0.0,0.0,0.0,60.0,1.8759296788449533,0.0
0,0,34,4,9.915833228254051,5.764822379985751,7.6747375104486855,6.3452310836008365,4.418188756121914,5.447939741773462,3.932829679949493,0.14234632012287124,,0,0.1575256804993171,0.3010139197569832,7.697557837288758,8.356429860508479,6.110194478020891,6.140733894649759,7.57801340465294,7.493767750060508,5.357003297075806,5.3210172019742625,5.130333969426297,5.3133369008425,6.184963689719742,6.074996071175863,4.01251727464272,4.044326909037361,0.16399756588874473,0.1670594949024413,2.2182753909652932,0.9882277865250302,-0.34537209803514024,0.09672410579574553,-0.07968759469322695,1.6161805885317075,0.8046170097938455,0.4240945198017177,0.7858178313184843,0.37772093235136633,-0.09042152472876257,0.0,0.0,0.0,60.0,3.145912660985982,0.0
0,0,35,5,9.067643562091368,6.600059218223804,6.5139574466336345,5.5752724370699225,4.726914304374348,6.206112400990509,3.5327785483742042,0.190691848142795,,0,0.11897420147857908,0.292965253357708,7.745075712057242,8.419947916349352,6.2030256603867455,6.143137207444151,7.376483471478805,7.439687952518811,5.310095934402864,5.289759420865044,5.030274008075466,5.242833855883897,6.222215464372882,6.071797261860012,3.905220130945134,4.038124104532114,0.16939038876795529,0.17166372423864554,1.3225678500341251,0.2651765026670585,0.39703355783705874,-0.8625260248451703,-0.37244158257092996,1.6561623774721403,0.7765196221037809,0.4533570890809309,0.8595351619376718,0.6727244887835344,0.01105312294270854,0.0,0.0,0.0,60.0,2.5277291610451265,0.0
0,0,36,5,7.685051145625817,6.611577682955668,8.005244428765685,5.0054687797832464,6.525389650113217,5.568181318940161,3.137160190162032,0.24892259051623652,recognition,1,0.2867033253746957,0.32887080524796813,8.080056126873389,8.457627095298486,6.275499360481929,6.160234425345459,7.2375805549577645,7.457980742597103,5.237536854944591,5.243054387240842,5.253289359922097,5.286269000854084,6.114667874229115,6.03566644822545,3.8565445893488457,4.010788608355109,0.1830208198944519,0.17665636845548288,-0.3950049812475722,-0.23206807516134464,0.3360783224737389,0.7676638738079209,-0.7193843991868136,1.2839962992982548,0.7780868571107913,0.47497180484907536,0.595766285938895,0.32273793235953063,0.00745541374607761,0.0,0.0,0.0,60.0,1.9233641790233746,0.0
